meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,age,gender
0.187159653,0.058591388,0.192593472,0.139916914,0.238290801,0.098373887,0.834010662,3.265004879,0.944704485,0.498904963,0.182623145,0.187159653,0.117075636,0.043362832,0.275625,0.774489306,0,5.340234375,5.340234375,0.080503679,thirties,male
0.222142033,0.042756217,0.231144033,0.197497942,0.25073251,0.053234568,1.745383402,6.326133686,0.883763935,0.263696891,0.244971193,0.222142033,0.154218736,0.044232698,0.279113924,1.76751709,0.172265625,7.127490234,6.955224609,0.187394958,thirties,female
0.209952097,0.060308856,0.235650685,0.166609589,0.262979452,0.096369863,2.220168173,8.112070214,0.892795735,0.356879992,0.270890411,0.209952097,0.140710529,0.044321608,0.279113924,1.130094401,0,9.582275391,9.582275391,0.106426966,twenties,male
0.201983527,0.055753561,0.212595852,0.160326838,0.247265871,0.086939032,1.825470455,6.48309881,0.916507913,0.430072304,0.205380264,0.201983527,0.136984888,0.045230769,0.279113924,1.34663269,0,7.364355469,7.364355469,0.132617729,fifties,male
0.180384536,0.05721923,0.169526542,0.134175036,0.228177905,0.094002869,0.52444987,2.188520114,0.934205133,0.466085278,0.108866571,0.180384536,0.127350811,0.043880597,0.257894737,1.163771751,0,6.115429688,6.115429688,0.068133803,fifties,male
0.177986066,0.053151081,0.180350877,0.138947368,0.210526316,0.071578947,1.550630186,7.527230942,0.9324989,0.46399934,0.188070175,0.177986066,0.116118609,0.046469968,0.277358491,1.276331676,0.107666016,6.395361328,6.287695313,0.160242115,thirties,male
0.159161089,0.064135354,0.142755906,0.10839895,0.225616798,0.117217848,1.790835428,6.363087607,0.935121107,0.514510356,0.11648294,0.159161089,0.130135947,0.044321608,0.279113924,1.622167969,0,9.862207031,9.862207031,0.136826783,fifties,male
0.126482301,0.061688653,0.101121751,0.0850342,0.182325581,0.097291382,4.08423545,30.0542941,0.897712565,0.497231133,0.046347469,0.126482301,0.102087058,0.043277723,0.272222222,0.057160866,0.043066406,0.107666016,0.064599609,0.148148148,thirties,male
0.190100129,0.055227486,0.208687068,0.139861797,0.230799605,0.090937808,2.178090415,8.583508779,0.914641125,0.453658299,0.230799605,0.190100129,0.12327899,0.043405512,0.277358491,1.218387784,0,6.567626953,6.567626953,0.13476079,thirties,male
0.209465721,0.039244533,0.211884615,0.196538462,0.235576923,0.039038462,2.189409718,7.54672505,0.871734256,0.300707537,0.209461538,0.209465721,0.177925178,0.049830508,0.273913043,1.008747746,0,5.835498047,5.835498047,0.084759029,teens,female
0.17572209,0.058494193,0.172390746,0.133881748,0.225655527,0.091773779,1.634008863,6.632782667,0.93180219,0.521817682,0.171670951,0.17572209,0.118583791,0.043534057,0.275625,1.551928711,0,7.945751953,7.945751953,0.151240359,twenties,male
0.181514867,0.050281756,0.171235955,0.146966292,0.213932584,0.066966292,1.788044192,6.521696828,0.89757794,0.391147943,0.143820225,0.181514867,0.142700172,0.043235294,0.243646409,0.575859375,0.129199219,6.718359375,6.589160156,0.0683391,thirties,male
0.187198938,0.056094329,0.208635097,0.119721448,0.23281337,0.113091922,2.119476869,7.250717584,0.871393411,0.304088293,0.235543175,0.187198938,0.11844497,0.047986942,0.279113924,0.693517645,0,3.983642578,3.983642578,0.068756757,fifties,male
0.209577847,0.03637092,0.207392832,0.195980323,0.229037245,0.033056922,2.985438207,14.79442252,0.865408391,0.236850143,0.203260717,0.209577847,0.147335954,0.043663366,0.279113924,0.517993164,0,4.758837891,4.758837891,0.097711325,seventies,female
0.244569034,0.037261081,0.257373737,0.228207071,0.268156566,0.039949495,2.987853999,12.44657564,0.83301453,0.158580697,0.266212121,0.244569034,0.16085556,0.043108504,0.279113924,1.797623698,0,12.91992188,12.91992188,0.108716216,thirties,female
0.172705678,0.060575471,0.149333333,0.130300654,0.226928105,0.096627451,2.462999343,11.13438501,0.917462999,0.481488673,0.132130719,0.172705678,0.11625852,0.043235294,0.279113924,0.43531989,0.086132813,3.832910156,3.746777344,0.114435429,twenties,male
0.185416763,0.062384826,0.206440678,0.123389831,0.239661017,0.116271186,3.074698154,13.2555764,0.870963674,0.390942046,0.238237288,0.185416763,0.130962732,0.04370664,0.277358491,2.237369267,0,17.76489258,17.76489258,0.042937063,thirties,male
0.195835682,0.056019817,0.216963351,0.140407213,0.23292612,0.092518906,2.593636248,12.3283071,0.91406057,0.377730886,0.221361257,0.195835682,0.122495545,0.043491124,0.277358491,0.90559082,0,5.943164063,5.943164063,0.083049162,twenties,male
0.183608474,0.047386087,0.179713467,0.150563515,0.205119389,0.054555874,1.775381709,5.991142656,0.899609727,0.351563153,0.195491882,0.183608474,0.123369807,0.045092025,0.273913043,0.406259766,0,6.438427734,6.438427734,0.041889632,sixties,male
0.174858758,0.063938923,0.186850394,0.12144357,0.226535433,0.105091864,1.395754319,5.311226779,0.95346746,0.641389627,0.199160105,0.174858758,0.130539618,0.043277723,0.279113924,1.338734994,0,13.22138672,13.22138672,0.077510667,twenties,male
0.242396959,0.039733647,0.25216568,0.230295858,0.268733728,0.03843787,2.46686455,9.216175727,0.826150235,0.17768065,0.271053254,0.242396959,0.187356044,0.047830803,0.277358491,0.533467742,0.193798828,2.153320313,1.959521484,0.11978022,thirties,female
0.193803917,0.05226057,0.193914422,0.161965135,0.237844691,0.075879556,1.718033587,6.763315551,0.924840394,0.460563597,0.18526149,0.193803917,0.107367878,0.043448276,0.270552147,0.809375,0,5.85703125,5.85703125,0.096024427,sixties,male
0.165355238,0.059988529,0.179261286,0.108399453,0.205690834,0.097291382,1.268545299,4.111970362,0.936344688,0.579001235,0.195731874,0.165355238,0.134954549,0.043192948,0.265662651,0.692325107,0,4.349707031,4.349707031,0.228877888,fourties,male
0.19327767,0.057993578,0.200843882,0.157130802,0.240225035,0.083094233,2.064910648,9.910913774,0.926277027,0.479208952,0.239437412,0.19327767,0.119469192,0.045138178,0.249152542,0.601853027,0.086132813,6.029296875,5.943164063,0.1298627,thirties,male
0.171563654,0.063940535,0.15630137,0.119383562,0.230936073,0.111552511,1.090964636,3.851360813,0.947653956,0.568125694,0.121940639,0.171563654,0.124033389,0.043108504,0.277358491,0.604724121,0,4.435839844,4.435839844,0.129786947,thirties,male
0.20397411,0.049184177,0.206288848,0.178391225,0.241352834,0.062961609,1.552739287,5.376723549,0.912854517,0.352044371,0.191444241,0.20397411,0.116458181,0.044232698,0.279113924,0.577970748,0,5.5125,5.5125,0.110977564,fourties,male
0.156012624,0.061531168,0.140921053,0.108377193,0.210614035,0.102236842,3.493097319,19.42061751,0.914631615,0.533092406,0.104692982,0.156012624,0.110216823,0.045463918,0.279113924,0.793521443,0.086132813,9.539208984,9.453076172,0.12455995,fourties,male
0.226295828,0.041470628,0.236989915,0.197889837,0.257843289,0.059953452,2.210689206,7.930206624,0.857676353,0.209645664,0.195500388,0.226295828,0.175831826,0.043793446,0.279113924,1.435546875,0.172265625,6.976757813,6.804492188,0.166954354,thirties,female
0.210771299,0.051833848,0.224081042,0.179507959,0.249609262,0.070101302,1.373595784,4.31102509,0.902893527,0.321842766,0.242315485,0.210771299,0.11904537,0.04656811,0.279113924,1.326086426,0,8.182617188,8.182617188,0.123429542,twenties,male
0.233252287,0.038898322,0.241884817,0.223560209,0.25434555,0.03078534,2.624289494,10.74347378,0.820421837,0.213789799,0.243350785,0.233252287,0.175570483,0.047317597,0.273913043,0.694804688,0.172265625,6.007763672,5.835498047,0.160780179,thirties,female
0.167104611,0.057604984,0.185068493,0.112511416,0.209360731,0.096849315,2.7521365,13.75702266,0.908205529,0.408234513,0.114269406,0.167104611,0.110398378,0.043277723,0.273913043,0.948869652,0,10.50820313,10.50820313,0.074077869,twenties,male
0.177932763,0.063187106,0.178343949,0.128407643,0.23077707,0.102369427,0.518241129,2.36252427,0.95636799,0.639391872,0.162649682,0.177932763,0.116929911,0.045417096,0.2625,1.27306907,0,6.976757813,6.976757813,0.116089207,twenties,male
0.22110683,0.044431239,0.22847627,0.194671107,0.255753539,0.061082431,1.532666553,4.931986499,0.889216227,0.28085129,0.278368027,0.22110683,0.160880456,0.044055944,0.272222222,2.048394886,0.150732422,9.646875,9.496142578,0.123516073,fourties,female
0.188002374,0.058179525,0.209226519,0.125303867,0.237845304,0.112541436,2.215373284,8.711314992,0.889933084,0.374198352,0.241325967,0.188002374,0.105874341,0.04370664,0.275625,1.21280557,0.021533203,4.866503906,4.844970703,0.156934866,twenties,male
0.167994526,0.051059421,0.163024575,0.13073724,0.211190926,0.080453686,2.080928429,8.424710276,0.896849572,0.407222755,0.162495274,0.167994526,0.105243852,0.043235294,0.256395349,0.193146307,0,1.098193359,1.098193359,0.079696395,twenties,male
0.199351671,0.064355693,0.204904215,0.184386973,0.244731801,0.060344828,2.325376327,9.536300549,0.925333057,0.526961754,0.279463602,0.199351671,0.116201791,0.043534057,0.279113924,1.169346552,0,5.5125,5.5125,0.060992325,fifties,male
0.16920392,0.062964962,0.153721116,0.129625498,0.223553785,0.093928287,1.927871681,6.887766662,0.932261146,0.554536043,0.136095618,0.16920392,0.123818047,0.043405512,0.277358491,0.309134204,0,2.820849609,2.820849609,0.1098774,twenties,male
0.227143715,0.03855676,0.240886658,0.207628607,0.252948557,0.04531995,2.730485683,11.1111009,0.865513645,0.209591986,0.243111669,0.227143715,0.157871531,0.043362832,0.279113924,1.353747789,0,21.18867188,21.18867188,0.039880512,sixties,female
0.201486808,0.057838359,0.211428571,0.148262548,0.253899614,0.105637066,1.492886822,5.289532381,0.919937452,0.374298136,0.278455598,0.201486808,0.119984133,0.043192948,0.273913043,1.042341614,0,6.869091797,6.869091797,0.083723715,twenties,male
0.187536552,0.065979812,0.161136767,0.137264654,0.2660746,0.128809947,2.229347072,7.221425377,0.86178065,0.345473917,0.26955595,0.187536552,0.118288095,0.043277723,0.265662651,0.646648615,0.107666016,3.552978516,3.4453125,0.149804688,twenties,male
0.201785333,0.049795083,0.210628366,0.181220826,0.233500898,0.052280072,1.965472791,7.966146969,0.907523774,0.301581372,0.228222621,0.201785333,0.110500928,0.043320236,0.254913295,0.777535878,0.172265625,10.87426758,10.70200195,0.087753796,fifties,male
0.239428702,0.039399418,0.250167428,0.222039574,0.266362253,0.044322679,2.169067458,7.421591574,0.830427577,0.191267404,0.272328767,0.239428702,0.180091413,0.044590495,0.273913043,1.116948085,0.193798828,8.161083984,7.967285156,0.140630631,twenties,female
0.211424882,0.031925343,0.216164609,0.196806584,0.225843621,0.029037037,3.109750271,14.36466615,0.850348955,0.157098186,0.221695473,0.211424882,0.13608883,0.043277723,0.275625,0.946503906,0,6.933691406,6.933691406,0.166643139,sixties,female
0.14725923,0.073017862,0.137245902,0.085377049,0.216655738,0.131278689,0.9662794,4.279051108,0.970252589,0.785269355,0.23547541,0.14725923,0.106304649,0.045092025,0.277358491,0.281469727,0,3.186914063,3.186914063,0.102702703,fourties,male
0.206896249,0.061770419,0.206341463,0.168292683,0.265365854,0.097073171,2.396878774,10.01593444,0.904142439,0.438559837,0.279268293,0.206896249,0.137819869,0.04370664,0.279113924,1.115496826,0,6.395361328,6.395361328,0.112233446,fifties,female
0.208619737,0.05916733,0.209855072,0.168405797,0.262898551,0.094492754,2.310263983,9.630259123,0.885359245,0.313324713,0.277391304,0.208619737,0.135612879,0.043320236,0.260946746,0.478652344,0,5.275634766,5.275634766,0.102699144,twenties,male
0.20753575,0.045067161,0.211928687,0.184700162,0.239611021,0.054910859,1.369698456,4.422030049,0.900659065,0.324286034,0.206029173,0.20753575,0.121686331,0.047778982,0.279113924,1.135387074,0,6.847558594,6.847558594,0.203930818,fourties,male
0.210792398,0.044782866,0.209006085,0.186855984,0.244219067,0.057363083,1.692793107,5.659254125,0.884698698,0.31157126,0.184016227,0.210792398,0.174898523,0.044366197,0.277358491,1.273535156,0,10.76660156,10.76660156,0.089217391,thirties,female
0.17703098,0.062526124,0.191051789,0.13439402,0.225136145,0.090742125,1.723637323,6.528405741,0.953526997,0.659649943,0.230667379,0.17703098,0.171109299,0.043192948,0.279113924,0.314586639,0,3.919042969,3.919042969,0.093514329,twenties,female
0.180900504,0.043148417,0.172374101,0.154244604,0.2,0.045755396,2.242798646,7.993100778,0.872546366,0.285682854,0.145611511,0.180900504,0.133943335,0.043108504,0.277358491,1.195680043,0,13.39365234,13.39365234,0.099041437,thirties,female
0.164846063,0.077512725,0.156991809,0.111958302,0.243931497,0.131973194,11.96427681,228.839471,0.934779238,0.595996864,0.055249442,0.164846063,0.098497041,0.043108504,0.257894737,0.173110064,0.043066406,1.184326172,1.141259766,0.101625257,twenties,male
0.198806647,0.044158251,0.207931034,0.171034483,0.224137931,0.053103448,2.121481385,7.912682701,0.891253862,0.304652741,0.218965517,0.198806647,0.121575606,0.044590495,0.273913043,0.907983398,0,5.835498047,5.835498047,0.123852777,thirties,male
0.146774935,0.059997862,0.118486998,0.105027581,0.201449961,0.09642238,3.925431327,23.93334086,0.892259978,0.415137581,0.107234043,0.146774935,0.104571317,0.043320236,0.279113924,0.877478027,0,12.16625977,12.16625977,0.046538261,twenties,male
0.198762829,0.045583309,0.194730022,0.163282937,0.23524838,0.071965443,1.200677591,4.288823001,0.906990348,0.284451909,0.16237581,0.198762829,0.1356172,0.043362832,0.279113924,1.423388672,0.150732422,12.55385742,12.403125,0.084992284,twenties,male
0.203184503,0.049033132,0.223001049,0.156012592,0.235928646,0.079916055,2.932269303,12.41919416,0.873268091,0.271546153,0.227701994,0.203184503,0.106010796,0.043320236,0.234574468,0.555207454,0,3.639111328,3.639111328,0.11580727,fourties,male
0.196032198,0.046194515,0.203238636,0.177784091,0.225113636,0.047329545,1.765864113,5.944621761,0.901340018,0.316085052,0.203238636,0.196032198,0.117092163,0.043108504,0.277358491,1.67194903,0,9.366943359,9.366943359,0.207635468,fourties,male
0.207318464,0.047088795,0.209134678,0.169785296,0.247573195,0.077787899,1.214929196,3.90542063,0.904463188,0.263598851,0.269616135,0.207318464,0.150484066,0.043448276,0.275625,1.762176011,0,13.47978516,13.47978516,0.138819864,fourties,female
0.195295051,0.056640202,0.198601656,0.146826127,0.248316467,0.10149034,0.947575423,3.162659482,0.925261952,0.37224407,0.275105796,0.195295051,0.129747585,0.043405512,0.279113924,0.760534408,0,4.069775391,4.069775391,0.126858151,fifties,male
0.169743039,0.062346125,0.173703704,0.123148148,0.212333333,0.089185185,0.582197061,2.463675809,0.959668842,0.675790822,0.152185185,0.169743039,0.148276547,0.050457666,0.275625,2.206685207,0,6.352294922,6.352294922,0.159500446,fifties,female
0.199530233,0.057789115,0.206871897,0.146812314,0.252194638,0.105382324,1.450775792,4.960940792,0.91694875,0.408297677,0.266097319,0.199530233,0.146588359,0.044011976,0.279113924,1.557861328,0.107666016,9.689941406,9.582275391,0.139581205,thirties,male
0.191427431,0.059166259,0.169310345,0.156551724,0.24862069,0.092068966,2.670040104,9.947415699,0.88093465,0.406530547,0.165172414,0.191427431,0.174753116,0.0459375,0.279113924,2.342663995,0.150732422,14.92250977,14.77177734,0.115359131,fourties,female
0.231553214,0.039712412,0.245672083,0.226233383,0.253530281,0.027296898,3.121967986,13.3176174,0.827526325,0.22756806,0.250221566,0.231553214,0.162622626,0.044410876,0.270552147,1.320927429,0.258398438,4.565039063,4.306640625,0.202857143,fifties,female
0.215509079,0.060155375,0.243904236,0.146961326,0.263499079,0.116537753,2.123104276,7.299892172,0.866393405,0.291305041,0.269171271,0.215509079,0.109571006,0.043793446,0.270552147,0.292554553,0,0.882861328,0.882861328,0.127579737,thirties,male
0.18545808,0.059323578,0.198241758,0.143296703,0.226813187,0.083516484,1.868873215,8.451336044,0.932203159,0.543645774,0.205274725,0.18545808,0.112585543,0.044366197,0.279113924,0.558517456,0,4.737304688,4.737304688,0.08354232,twenties,male
0.160469313,0.064647382,0.159304348,0.102956522,0.214608696,0.111652174,0.953916492,3.762254879,0.95200586,0.614676191,0.100521739,0.160469313,0.112966335,0.044232698,0.268902439,0.889859619,0,7.493554688,7.493554688,0.107918263,thirties,male
0.178744389,0.062734642,0.185480226,0.126553672,0.233728814,0.107175141,0.782528237,3.202080817,0.951312214,0.561473133,0.213361582,0.178744389,0.109091492,0.043448276,0.279113924,0.710036399,0,8.785546875,8.785546875,0.075516693,fourties,male
0.169315471,0.037592289,0.168417132,0.159031657,0.182756052,0.023724395,4.098236017,23.43912715,0.847487447,0.323702694,0.170502793,0.169315471,0.134896253,0.044680851,0.277358491,1.871516219,0.021533203,7.299755859,7.278222656,0.16430439,fifties,female
0.148484333,0.060114218,0.143991228,0.097938596,0.195263158,0.097324561,1.701968578,6.638758976,0.939724006,0.583221661,0.090263158,0.148484333,0.119232746,0.045323741,0.279113924,1.835107422,0,14.25498047,14.25498047,0.088252382,fourties,male
0.152631309,0.068411269,0.14875,0.095454545,0.206420455,0.110965909,0.87070809,3.478510387,0.959353105,0.680694157,0.100625,0.152631309,0.119879391,0.043320236,0.279113924,0.20671875,0,2.0671875,2.0671875,0.118489583,fifties,male
0.204315543,0.053468376,0.209525653,0.167241045,0.251539206,0.084298161,1.350206511,4.046012211,0.912172866,0.397739136,0.16696999,0.204315543,0.135853162,0.043108504,0.279113924,1.032275391,0.172265625,6.438427734,6.266162109,0.120509216,thirties,female
0.180906758,0.053087244,0.164530494,0.152333011,0.226331075,0.073998064,2.796944672,11.34480509,0.892939816,0.418234034,0.159922556,0.180906758,0.115536003,0.043192948,0.256395349,1.426258042,0.129199219,7.558154297,7.428955078,0.135832084,fifties,male
0.232789692,0.038985961,0.24304,0.2072,0.26068,0.05348,1.588832789,4.739526453,0.85894529,0.195932739,0.27244,0.232789692,0.142284289,0.043150685,0.270552147,1.478780205,0,8.979345703,8.979345703,0.111870504,twenties,female
0.173548964,0.056190967,0.167369902,0.129957806,0.229592124,0.099634318,1.763320446,6.265473825,0.916815199,0.478771957,0.122081575,0.173548964,0.133562568,0.043150685,0.275625,0.446813965,0,4.521972656,4.521972656,0.11547619,twenties,male
0.186352055,0.067255466,0.182922636,0.130506208,0.254861509,0.124355301,2.318839627,8.829687221,0.905412035,0.454517692,0.128634193,0.186352055,0.123597144,0.045138178,0.268902439,0.724340301,0,8.893212891,8.893212891,0.091239269,twenties,male
0.192601158,0.058387939,0.201967213,0.14504918,0.247409836,0.102360656,1.490564534,5.333408356,0.912637793,0.441961281,0.254754098,0.192601158,0.1236427,0.044321608,0.267272727,1.554428101,0.172265625,6.416894531,6.244628906,0.156321839,teens,male
0.215468422,0.050794322,0.225471698,0.196792453,0.254528302,0.057735849,1.58431891,4.932028425,0.905538847,0.349786339,0.22245283,0.215468422,0.126439932,0.043534057,0.275625,1.084942157,0,5.124902344,5.124902344,0.122742714,fourties,male
0.206977388,0.045671182,0.210289655,0.1904,0.232882759,0.042482759,2.216578349,8.705416969,0.891283808,0.339039334,0.219944828,0.206977388,0.173175021,0.043108504,0.277358491,0.761883878,0,5.232568359,5.232568359,0.073580247,twenties,female
0.168051947,0.057572055,0.18503962,0.109603803,0.209667195,0.100063391,2.508809671,10.61018961,0.926280601,0.516445194,0.207226624,0.168051947,0.110142049,0.043620178,0.257894737,0.67717103,0,5.534033203,5.534033203,0.099404183,teens,male
0.197572505,0.048382498,0.201319261,0.161424802,0.234564644,0.073139842,2.220707517,8.541177457,0.889694074,0.352829807,0.156622691,0.197572505,0.12028926,0.045463918,0.275625,0.380972055,0,1.959521484,1.959521484,0.106750392,sixties,male
0.192429156,0.058826741,0.209481481,0.129888889,0.240074074,0.110185185,1.32242422,4.376155303,0.918290324,0.398337524,0.221407407,0.192429156,0.114447607,0.043620178,0.268902439,0.809565617,0,9.108544922,9.108544922,0.124162727,twenties,male
0.207340017,0.042683285,0.212450668,0.181438574,0.234373011,0.052934437,1.447286839,4.568127405,0.897968148,0.286551258,0.231521324,0.207340017,0.156495388,0.043277723,0.279113924,0.942598601,0,10.59433594,10.59433594,0.074138599,seventies,female
0.168330993,0.06619612,0.148105677,0.112849916,0.230578977,0.117729061,1.644083423,5.74926957,0.927548857,0.480563168,0.270871276,0.168330993,0.108356981,0.043534057,0.279113924,1.406894771,0.086132813,6.158496094,6.072363281,0.154634176,thirties,male
0.159480638,0.059343566,0.134814815,0.114333333,0.216222222,0.101888889,2.730254631,11.75677085,0.911760106,0.481287394,0.111222222,0.159480638,0.110123613,0.043534057,0.267272727,0.675732422,0.086132813,6.610693359,6.524560547,0.107955532,thirties,male
0.207038422,0.052050564,0.218086957,0.181913043,0.249391304,0.067478261,2.031586146,7.901246123,0.899800789,0.404069684,0.218434783,0.207038422,0.170323082,0.050865052,0.2625,2.179467773,0,11.34799805,11.34799805,0.137498175,twenties,male
0.180475355,0.060987226,0.170913295,0.13433526,0.22982659,0.095491329,0.994575498,3.282990071,0.933769884,0.509905335,0.156346821,0.180475355,0.119692815,0.043362832,0.275625,1.575,0,8.484082031,8.484082031,0.228361317,fourties,male
0.166897087,0.049485402,0.163927273,0.130327273,0.194133333,0.063806061,1.183679865,3.426653528,0.923034442,0.457992717,0.118109091,0.166897087,0.111997911,0.043793446,0.270552147,0.174957275,0,0.645996094,0.645996094,0.144871795,fourties,male
0.191608718,0.062337007,0.206572361,0.138324266,0.247399347,0.109075082,1.399548545,4.533020326,0.921207024,0.45976873,0.140761697,0.191608718,0.142059137,0.046421053,0.277358491,1.096847534,0,8.139550781,8.139550781,0.125763126,twenties,male
0.204705459,0.041628464,0.209355433,0.178416206,0.233075506,0.0546593,1.276846088,3.694744292,0.88288527,0.308209128,0.233075506,0.204705459,0.156633913,0.043448276,0.260946746,1.231380208,0,6.998291016,6.998291016,0.144230769,thirties,female
0.229518433,0.039393328,0.234868421,0.221973684,0.248684211,0.026710526,2.54416663,9.54301218,0.839876167,0.226794353,0.239166667,0.229518433,0.175055672,0.043924303,0.277358491,1.284566945,0.064599609,9.668408203,9.603808594,0.112387892,twenties,female
0.197919057,0.053784382,0.199561404,0.157192982,0.244692982,0.0875,1.928519896,7.957678666,0.907342371,0.401046756,0.155657895,0.197919057,0.122163884,0.0441,0.260946746,0.524102783,0,3.746777344,3.746777344,0.10778573,thirties,male
0.203896829,0.05973626,0.209174705,0.158156484,0.255091104,0.09693462,1.714914539,6.400968155,0.91302916,0.421381364,0.27039657,0.203896829,0.163114243,0.044321608,0.279113924,2.626071999,0,12.66152344,12.66152344,0.076709631,twenties,male
0.177929572,0.061690578,0.154626866,0.135124378,0.23960199,0.104477612,2.470016481,10.46122272,0.902425408,0.434475577,0.136053068,0.177929572,0.107551365,0.043235294,0.273913043,0.570322266,0.107666016,4.457373047,4.349707031,0.10104834,teens,male
0.205867542,0.050820952,0.212413793,0.173481646,0.242625139,0.069143493,1.128577855,3.623694788,0.912927641,0.364197112,0.232658509,0.205867542,0.141031036,0.043320236,0.277358491,1.836474609,0.150732422,7.385888672,7.23515625,0.204027356,fourties,male
0.125602054,0.07084006,0.113814815,0.071296296,0.17837037,0.107074074,2.470932236,11.25385314,0.943686163,0.638183534,0.035259259,0.125602054,0.120879931,0.043405512,0.277358491,0.21184016,0,1.614990234,1.614990234,0.121690141,thirties,male
0.165139316,0.062357474,0.139216783,0.110825175,0.224391608,0.113566434,2.126305903,8.556607977,0.914857626,0.422334285,0.111412587,0.165139316,0.11639778,0.043235294,0.279113924,0.365795288,0.086132813,5.254101563,5.16796875,0.077853881,thirties,male
0.175590311,0.062557797,0.176821378,0.12326301,0.232348805,0.109085795,1.025368959,4.400362528,0.942047781,0.542362062,0.125625879,0.175590311,0.107435432,0.043277723,0.272222222,1.180820767,0.086132813,8.462548828,8.376416016,0.068766067,teens,male
0.16819905,0.056191143,0.151592357,0.129121019,0.216152866,0.087031847,2.118412343,8.448436211,0.911696065,0.446520967,0.126624204,0.16819905,0.120954561,0.045746888,0.270552147,1.108393298,0,8.936279297,8.936279297,0.129990231,twenties,male
0.228554528,0.054272308,0.248141026,0.215833333,0.264519231,0.048685897,2.574352806,9.669756596,0.873867819,0.322545363,0.277980769,0.228554528,0.13623801,0.043793446,0.277358491,1.287081106,0.236865234,6.244628906,6.007763672,0.111990262,fourties,male
0.201700705,0.038394856,0.197776194,0.186999287,0.222922309,0.035923022,2.959066741,12.84434224,0.857482196,0.266104098,0.184604419,0.201700705,0.176411661,0.043192948,0.272222222,1.274374112,0,9.259277344,9.259277344,0.077011056,sixties,female
0.226470219,0.039529825,0.230550459,0.217385321,0.250137615,0.032752294,2.494647165,9.997312641,0.850315413,0.242472879,0.221880734,0.226470219,0.169395835,0.043880597,0.279113924,0.768974609,0.172265625,6.567626953,6.395361328,0.099913867,teens,female
0.202760229,0.043989633,0.205658094,0.190196672,0.234674735,0.044478064,2.238727312,7.937424619,0.888974225,0.354793694,0.197609682,0.202760229,0.154223364,0.04490835,0.272222222,2.316637074,0,7.105957031,7.105957031,0.187012987,teens,female
0.196659507,0.064262678,0.229090909,0.130528541,0.248033827,0.117505285,2.423600438,9.876830031,0.893788255,0.427928896,0.230866808,0.196659507,0.139514944,0.045699482,0.279113924,1.97477417,0,7.127490234,7.127490234,0.135437424,thirties,male
0.151152475,0.057107525,0.153183857,0.098878924,0.197443946,0.098565022,2.612505848,11.98216781,0.923216855,0.520080788,0.097623318,0.151152475,0.114668611,0.04375,0.277358491,0.56443093,0,3.746777344,3.746777344,0.108045977,fourties,male
0.19837497,0.05428889,0.210235162,0.163673012,0.236259798,0.072586786,1.566903691,5.524949526,0.926219781,0.415856967,0.191265398,0.19837497,0.107477964,0.043277723,0.272222222,0.673937988,0,4.457373047,4.457373047,0.088791048,twenties,male
0.159534826,0.058780287,0.156046671,0.108771448,0.203129719,0.09435827,1.490693942,5.929965502,0.942242074,0.567413224,0.089938229,0.159534826,0.114719662,0.043491124,0.277358491,0.924133301,0,10.85273438,10.85273438,0.083739721,thirties,male
0.222173614,0.046128842,0.220055249,0.190662983,0.264917127,0.074254144,1.709464746,4.893365919,0.862428534,0.249110564,0.180607735,0.222173614,0.1420563,0.043150685,0.253448276,0.653826349,0.172265625,6.782958984,6.610693359,0.118688925,thirties,female
0.21322355,0.05118538,0.221336761,0.197583548,0.245809769,0.048226221,1.532907191,4.362732219,0.889741435,0.376468605,0.217377892,0.21322355,0.17789905,0.043362832,0.277358491,1.231899528,0,5.469433594,5.469433594,0.212992126,teens,male
0.227358943,0.031834466,0.229794826,0.214308653,0.245530776,0.031222123,2.45586226,9.92641906,0.835133723,0.159524053,0.226048171,0.227358943,0.14648853,0.044144144,0.275625,1.303392119,0,6.567626953,6.567626953,0.133570919,twenties,female
0.197856646,0.057852711,0.180751174,0.156103286,0.267183099,0.111079812,2.793982288,12.15091926,0.860440749,0.290380734,0.269812207,0.197856646,0.143765258,0.044862665,0.273913043,0.288903809,0,0.473730469,0.473730469,0.193939394,twenties,male
0.170424164,0.064460764,0.17137931,0.110689655,0.224827586,0.114137931,2.040254271,10.05738845,0.944276233,0.58924817,0.103793103,0.170424164,0.109956752,0.045,0.273913043,0.490830365,0.086132813,3.509912109,3.423779297,0.089098532,fourties,male
0.211955206,0.056952016,0.232683897,0.201510934,0.252166998,0.050656064,2.945277564,12.68345067,0.830625091,0.279357744,0.253836978,0.211955206,0.102279379,0.045184426,0.238378378,0.387597656,0.215332031,1.744189453,1.528857422,0.163380282,twenties,male
0.166768081,0.059475877,0.154696133,0.117569061,0.216058932,0.098489871,1.808518549,7.028524409,0.912689514,0.470810162,0.119631676,0.166768081,0.101223649,0.046666667,0.206074766,0.572783203,0.086132813,2.928515625,2.842382813,0.144209957,thirties,male
0.202576201,0.048750681,0.213365385,0.175224359,0.233557692,0.058333333,1.631939831,5.320167813,0.909109493,0.391789257,0.214711538,0.202576201,0.14651085,0.043405512,0.279113924,1.64212207,0.193798828,6.158496094,5.964697266,0.257958648,fourties,male
